OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,BuildingAge,log_surface,Size_S,Size_M,Size_L,Size_XL,Size_XXL,surface_per_floor,Nhood_CENTRAL,Nhood_DELRIDGE,Nhood_DOWNTOWN,Nhood_EAST,Nhood_GREATER DUWAMISH,Nhood_LAKE UNION,Nhood_MAGNOLIA / QUEEN ANNE,Nhood_NORTH,Nhood_NORTHEAST,Nhood_NORTHWEST,Nhood_Other,Nhood_SOUTHEAST,Nhood_SOUTHWEST
20541,NonResidential,Other,(ID20541) MYCON'S USED CARS,3711 RAINIER AVE S,Seattle,SOUTHEAST,47.56979,-122.29234,1963,2,0,20047,Other - Services,20047.0,117438.3984,128383.8984,False,Compliant,62,9.90588467713585,False,True,False,False,False,10023.5,False,False,False,False,False,False,False,False,False,False,False,True,False
20552,NonResidential,Retail Store,OLD WESTERN STEEL CASTING CO,3300 1ST AVE S,Seattle,GREATER DUWAMISH,47.57403,-122.3336,1914,1,0,20000,Retail Store,20000.0,557863.6875,557863.6875,False,Compliant,111,9.90353755128617,True,False,False,False,False,20000.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20556,NonResidential,Warehouse,3300,3300 6th Avenue South,Seattle,GREATER DUWAMISH,47.5741,-122.32541,1955,2,0,32400,Non-Refrigerated Warehouse,32700.0,248616.0,248616.0,False,Compliant,70,10.385944565501662,False,True,False,False,False,16200.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20573,Nonresidential COS,Other,Queen Anne Community Center,1901 1st Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.63629,-122.35922,1948,1,0,27247,Other - Recreation,14317.0,2332996.5,2607414.75,False,Compliant,77,10.212735402902469,False,True,False,False,False,27247.0,False,False,False,False,False,False,True,False,False,False,False,False,False
20604,NonResidential,Distribution Center,MCNIVEN,20-24 S. Idaho Street,Seattle,GREATER DUWAMISH,47.56489,-122.3409,1955,1,0,26680,Distribution Center,33987.0,243518.2031,243518.2031,False,Compliant,70,10.191706980586526,False,True,False,False,False,26680.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20605,NonResidential,Warehouse,VISKO BUILDING,4229 WEST MARGINAL WAY SW,Seattle,DELRIDGE,47.56447,-122.35335,1953,1,0,31521,Non-Refrigerated Warehouse,31521.0,1788148.0,1823198.75,False,Compliant,72,10.358440993735487,False,True,False,False,False,31521.0,False,True,False,False,False,False,False,False,False,False,False,False,False
20613,NonResidential,Warehouse,QFC Warehouse,3663 1st Avenue S,Seattle,GREATER DUWAMISH,47.56982,-122.33479,1951,1,0,24000,Non-Refrigerated Warehouse,20400.0,1257033.5,1510110.25,False,Compliant,74,10.085850775128717,False,True,False,False,False,24000.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20614,NonResidential,Self-Storage Facility,HGA Investment LLC,14 S Idaho St,Seattle,GREATER DUWAMISH,47.56487,-122.34181,1952,1,0,21900,Self-Storage Facility,21900.0,1333637.625,1654353.5,False,Compliant,73,9.994287576862567,False,True,False,False,False,21900.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20618,NonResidential,Warehouse,"Compton Lumber Co., Inc",3847  1st Avenue South,Seattle,GREATER DUWAMISH,47.56897,-122.33617,1961,1,0,38005,Non-Refrigerated Warehouse,21560.0,752093.625,800420.6875,False,Compliant,64,10.545499320981303,False,True,False,False,False,38005.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20620,NonResidential,Distribution Center,3851 Distribution Center,3851 1st Ave S,Seattle,GREATER DUWAMISH,47.5678,-122.33622,1998,1,0,35579,Distribution Center,35579.0,1096646.25,1259267.75,False,Compliant,27,10.479538961219825,False,True,False,False,False,35579.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20626,NonResidential,Distribution Center,3317,3317 6th Avenue South,Seattle,GREATER DUWAMISH,47.57382,-122.32672,1975,1,0,49950,Distribution Center,49950.0,238969.7031,238969.7031,False,Compliant,50,10.818797803896322,False,True,False,False,False,49950.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20659,NonResidential,Worship Facility,Magnolia United Church of Christ,3555 West McGraw Street,Seattle,MAGNOLIA / QUEEN ANNE,47.63927,-122.4032,1947,2,0,22612,Worship Facility,22612.0,731321.8125,854810.625,False,Compliant,78,10.026280241122993,False,True,False,False,False,11306.0,False,False,False,False,False,False,True,False,False,False,False,False,False
20685,NonResidential,Other,Toyota of Lake City,13355 Lake City Way NE,Seattle,NORTH,47.72599,-122.29314,1976,2,0,38787,Automobile Dealership,38787.0,3204685.5,3513828.25,False,Compliant,49,10.565866199424438,False,True,False,False,False,19393.5,False,False,False,False,False,False,False,True,False,False,False,False,False
20686,NonResidential,Self-Storage Facility,Lake City Mini Storage,3136 NE 130th St,Seattle,NORTH,47.72356,-122.29378,1988,2,0,50368,Self-Storage Facility,50369.0,753275.1875,897822.875,False,Compliant,37,10.827131185455466,False,False,True,False,False,25184.0,False,False,False,False,False,False,False,True,False,False,False,False,False
20707,NonResidential,Warehouse,Mallory Safety & Supply LLC,5510 E Marginal Way South,Seattle,GREATER DUWAMISH,47.55302,-122.33605,1938,1,0,30545,Non-Refrigerated Warehouse,23545.0,1577040.875,1861291.25,False,Compliant,87,10.326989023130391,False,True,False,False,False,30545.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20735,NonResidential,K-12 School,St. Anne School,101 W. Lee St.,Seattle,MAGNOLIA / QUEEN ANNE,47.63111,-122.35814,1922,3,0,32691,K-12 School,33550.0,971990.3125,1095913.75,False,Compliant,103,10.39488567863602,False,True,False,False,False,10897.0,False,False,False,False,False,False,True,False,False,False,False,False,False
20743,NonResidential,Worship Facility,St. Anne Church & Rectory,1411 1st Ave.,Seattle,MAGNOLIA / QUEEN ANNE,47.63159,-122.35839,1963,2,0,24227,Worship Facility,26210.0,1086678.125,1238854.625,False,Compliant,62,10.095264268100838,False,True,False,False,False,12113.5,False,False,False,False,False,False,True,False,False,False,False,False,False
20768,NonResidential,Distribution Center,Dekeriver LLC,1900 S Corgiat Drive,Seattle,GREATER DUWAMISH,47.54365,-122.30785,1956,1,0,27000,Distribution Center,27000.0,651293.3125,735187.125,False,Compliant,69,10.203629181337648,False,True,False,False,False,27000.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20815,NonResidential,Small- and Mid-Sized Office,SPRAG,2517 Eastlake Ave E,Seattle,LAKE UNION,47.64243,-122.32618,1957,2,0,21183,Office,13945.0,361542.0938,361542.0938,False,Compliant,68,9.961001458736735,False,True,False,False,False,10591.5,False,False,False,False,False,True,False,False,False,False,False,False,False
20818,NonResidential,Small- and Mid-Sized Office,Eastlake Professional Center,2633 EASTLAKE AVE E #307,Seattle,LAKE UNION,47.64428,-122.32627,1961,3,3834,25558,Office,29392.0,755618.1875,804510.375,False,Compliant,64,10.148744784095449,False,True,False,False,False,8519.333333333334,False,False,False,False,False,True,False,False,False,False,False,False,False
20836,NonResidential,Large Office,Eastlake Center (North & South),2825 Eastlake AVE E,Seattle,LAKE UNION,47.6465,-122.3252,1985,5,55504,82234,Office,77796.0,4704936.5,4843339.0,False,Compliant,40,11.31733628117537,False,False,True,False,False,16446.8,False,False,False,False,False,True,False,False,False,False,False,False,False
20861,NonResidential,Residence Hall,(ID20861) KEYSTONE GROUP HOME,3515 WOODLAND PARK AVE N,Seattle,LAKE UNION,47.65014,-122.34424,1988,3,0,21118,Residence Hall/Dormitory,21118.0,1361427.75,1427645.0,False,Compliant,37,9.957928388214375,False,True,False,False,False,7039.333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False
20868,NonResidential,Large Office,Stone 34,3400 Stone Way N,Seattle,LAKE UNION,47.64868,-122.34254,2013,5,79284,126842,Office,101941.0,4489661.0,4515744.5,False,Compliant,12,11.750705380217427,False,False,False,True,False,25368.4,False,False,False,False,False,True,False,False,False,False,False,False,False
20871,NonResidential,Small- and Mid-Sized Office,The Production Network,1000 North Northlake Way,Seattle,LAKE UNION,47.64866,-122.34509,1900,2,0,20500,Office,20500.0,1326178.125,1326178.125,False,Compliant,125,9.928228944424575,False,True,False,False,False,10250.0,False,False,False,False,False,True,False,False,False,False,False,False,False
20888,NonResidential,Worship Facility,Assumption Church,6215 33rd Ave. NE,Seattle,NORTHEAST,47.67485,-122.29284,1930,2,0,25521,Worship Facility,25521.0,605186.3125,685885.625,False,Compliant,95,10.147296104293922,False,True,False,False,False,12760.5,False,False,False,False,False,False,False,False,True,False,False,False,False
20890,NonResidential,K-12 School,ASB School,6220 32nd Ave. NE,Seattle,NORTHEAST,47.67485,-122.29284,1986,1,0,23190,K-12 School,23190.0,1705515.25,1929416.5,False,Compliant,39,10.05151955135521,False,True,False,False,False,23190.0,False,False,False,False,False,False,False,False,True,False,False,False,False
20916,NonResidential,Small- and Mid-Sized Office,St. John Egan Hall,123 N. 79th St.,Seattle,NORTHWEST,47.68602,-122.35674,1960,1,0,20678,Office,23100.0,770333.0,875049.6875,False,Compliant,65,9.936873971553762,False,True,False,False,False,20678.0,False,False,False,False,False,False,False,False,False,True,False,False,False
20917,NonResidential,K-12 School,St. John School,120 N. 79th St.,Seattle,NORTHWEST,47.68642,-122.35707,1922,3,0,28820,K-12 School,33780.0,2595783.5,2959193.75,False,Compliant,103,10.268859567077849,False,True,False,False,False,9606.666666666666,False,False,False,False,False,False,False,False,False,True,False,False,False
20928,NonResidential,Worship Facility,St. Paul Church & School,10001 57th Ave. S,Seattle,SOUTHEAST,47.51042,-122.26277,1954,2,0,27876,Worship Facility,44816.0,1829981.375,2095655.25,False,Compliant,71,10.235557255067516,False,True,False,False,False,13938.0,False,False,False,False,False,False,False,False,False,False,False,True,False
20930,SPS-District K-12,K-12 School,Queen Anne Elementary,411 Boston St.,Seattle,MAGNOLIA / QUEEN ANNE,47.63796,-122.34897,1925,1,0,48789,K-12 School,48789.0,1298307.625,1419585.125,False,Compliant,100,10.795280652809883,False,True,False,False,False,48789.0,False,False,False,False,False,False,True,False,False,False,False,False,False
20970,NonResidential,Senior Care Community,Kin On Health Care Center,4416 S Brandon St,Seattle,SOUTHEAST,47.55387,-122.27875,1966,2,7233,41649,Senior Care Community,41922.0,6782435.0,7048919.0,False,Compliant,59,10.637056647594989,False,True,False,False,False,20824.5,False,False,False,False,False,False,False,False,False,False,False,True,False
20976,NonResidential,Warehouse,NWCP-SEA Bldg E,650 S. Lucile St,Seattle,GREATER DUWAMISH,47.55374,-122.32498,1977,1,0,22320,Non-Refrigerated Warehouse,22320.0,439065.9063,462174.4063,False,Compliant,48,10.013283218359012,False,True,False,False,False,22320.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20978,NonResidential,Other,Terreno Lucile,637 S LUCILE ST,Seattle,GREATER DUWAMISH,47.55297,-122.32472,1976,1,0,47105,Manufacturing/Industrial Plant,45320.0,10234721.0,10234721.0,False,Compliant,49,10.76015566042631,False,True,False,False,False,47105.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20979,NonResidential,Small- and Mid-Sized Office,The Hathaway Building,5506 6th Ave S.,Seattle,GREATER DUWAMISH,47.55316,-122.32616,1982,2,0,40029,Office,31800.0,1471914.25,1575328.25,False,Compliant,43,10.597384451986619,False,True,False,False,False,20014.5,False,False,False,False,True,False,False,False,False,False,False,False,False
20984,NonResidential,Small- and Mid-Sized Office,Building R,650 South Orcas Street,Seattle,GREATER DUWAMISH,47.55196,-122.32518,1970,2,0,28304,Office,27185.0,1269367.5,1322894.5,False,Compliant,55,10.25079374647076,False,True,False,False,False,14152.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20985,NonResidential,Other,Building Q,670 South Orcas Street,Seattle,GREATER DUWAMISH,47.55168,-122.32459,1970,1,0,26400,Other - Recreation,20560.0,452612.5,452612.5,False,Compliant,55,10.181157167204903,False,True,False,False,False,26400.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20986,NonResidential,Warehouse,Orcas Maintenance Shop,707 S Orcas St,Seattle,GREATER DUWAMISH,47.55049,-122.32382,1968,1,0,27680,Non-Refrigerated Warehouse,25000.0,1778431.75,1918665.75,False,Compliant,57,10.228501536246666,False,True,False,False,False,27680.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20987,NonResidential,Small- and Mid-Sized Office,Building P,5700 Sixth Avenue South,Seattle,GREATER DUWAMISH,47.55145,-122.32635,1969,2,0,25872,Office,23272.0,1787119.0,1853911.875,False,Compliant,56,10.160955232894292,False,True,False,False,False,12936.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20988,NonResidential,Small- and Mid-Sized Office,Building O,655 South Orcas Street,Seattle,GREATER DUWAMISH,47.55127,-122.32576,1969,2,0,25872,Office,24988.0,2399353.5,2498335.25,False,Compliant,56,10.160955232894292,False,True,False,False,False,12936.0,False,False,False,False,True,False,False,False,False,False,False,False,False
20989,NonResidential,Warehouse,Building N,661 South Orcas Street,Seattle,GREATER DUWAMISH,47.55127,-122.32576,1969,1,0,20500,Non-Refrigerated Warehouse,21386.0,222600.0938,222600.0938,False,Compliant,56,9.928228944424575,False,True,False,False,False,20500.0,False,False,False,False,True,False,False,False,False,False,False,False,False
21005,NonResidential,Small- and Mid-Sized Office,4000 aurora building,4000 aurora ave n,Seattle,LAKE UNION,47.6557,-122.34682,1958,2,0,21436,Office,21436.0,534703.6875,558727.875,False,Compliant,67,9.972873680021136,False,True,False,False,False,10718.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21023,NonResidential,Mixed Use Property,George Pocock Memorial Rowing Center,3316 Fuhrman Ave E,Seattle,NORTHEAST,47.65205,-122.3218,1998,1,0,20233,Office,7245.0,630250.125,690322.6875,False,Compliant,27,9.915119636765835,False,True,False,False,False,20233.0,False,False,False,False,False,False,False,False,True,False,False,False,False
21057,NonResidential,Small- and Mid-Sized Office,Fremont Space,600 N. 36th Street,Seattle,LAKE UNION,47.65178,-122.351,2006,4,12400,27526,Office,24335.0,1010967.688,1039085.375,False,Compliant,19,10.222922620168259,False,True,False,False,False,6881.5,False,False,False,False,False,True,False,False,False,False,False,False,False
21088,NonResidential,Small- and Mid-Sized Office,Northlake Plaza,936 N 34TH ST,Seattle,LAKE UNION,47.64904,-122.34609,1985,3,8110,23307,Office,26295.0,1126157.25,1214408.75,False,Compliant,40,10.056551928262964,False,True,False,False,False,7769.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21095,NonResidential,Self-Storage Facility,Belltown Self Storage,1915 Third Ave.,Seattle,DOWNTOWN,47.61179,-122.3404,1928,6,0,46580,Self-Storage Facility,46580.0,710275.375,778702.125,False,Compliant,97,10.74894801164928,False,True,False,False,False,7763.333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False
21097,NonResidential,Retail Store,BERGMAN'S LUGGAGE,1907 3RD AVE,Seattle,DOWNTOWN,47.61165,-122.34011,1916,2,0,25920,Retail Store,25920.0,478690.0938,478690.0938,False,Compliant,109,10.162808729968926,False,True,False,False,False,12960.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21102,NonResidential,Retail Store,"SWIFTY PRINTING & DIGITAL IMAGING, INC.",2001 3RD AVENUE,Seattle,DOWNTOWN,47.61236,-122.34144,1919,2,0,25920,Retail Store,38880.0,1011667.5,1046976.813,False,Compliant,106,10.162808729968926,False,True,False,False,False,12960.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21103,NonResidential,Hotel,Palladian Hotel,2000 Second Avenue,Seattle,DOWNTOWN,47.61203,-122.34165,1910,8,0,61721,2897079.75,2968429.75,,,36.92,,115,11.030395710359086,False,False,True,False,False,7715.125,False,False,True,False,False,False,False,False,False,False,False,False,False
21108,NonResidential,Small- and Mid-Sized Office,DSHS Belltown Center,2106 2nd Avenue,Seattle,DOWNTOWN,47.61297,-122.34324,1919,2,0,25920,Office,23995.0,1793851.375,1945839.625,False,Compliant,106,10.162808729968926,False,True,False,False,False,12960.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21115,NonResidential,Small- and Mid-Sized Office,Administration - Cassel Crag,1218 Terry Ave,Seattle,EAST,47.61098,-122.32766,1925,4,0,39760,Office,39760.0,2478960.0,2741556.25,False,Compliant,100,10.590641811359664,False,True,False,False,False,9940.0,False,False,False,True,False,False,False,False,False,False,False,False,False
21116,NonResidential,Other,Sunset Club,1021 University St.,Seattle,EAST,47.61109,-122.32721,1920,3,0,30971,Other,30971.0,2823184.0,2974354.25,False,Compliant,105,10.340838849506614,False,True,False,False,False,10323.666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False
21117,NonResidential,Small- and Mid-Sized Office,Administration - Blackford Hall,1000 Seneca St,Seattle,EAST,47.61063,-122.32741,1946,3,0,22667,Office,22667.0,3767135.0,4141811.25,False,Compliant,79,10.02870951728951,False,True,False,False,False,7555.666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False
21119,NonResidential,Warehouse,Canal Building,712 N 34th St,Seattle,LAKE UNION,47.64965,-122.34913,1927,2,0,33840,Non-Refrigerated Warehouse,18740.0,2227638.25,2339649.75,False,Compliant,98,10.429428364110965,False,True,False,False,False,16920.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21122,NonResidential,Mixed Use Property,Fremont Court-Equinox Building,3424 Fremont Ave. N.,Seattle,LAKE UNION,47.6502,-122.34959,2001,3,9226,32601,Multifamily Housing,14273.0,4193371.0,4288601.5,False,Compliant,24,10.392128915166236,False,True,False,False,False,10867.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21125,NonResidential,Small- and Mid-Sized Office,The Peck Building,701 North 36th Street,Seattle,LAKE UNION,47.65114,-122.34954,2001,5,6010,27730,Office,15908.0,1291405.25,1291405.25,False,Compliant,24,10.230306199986291,False,True,False,False,False,5546.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21129,NonResidential,Retail Store,Dubliner Building,3515 Fremont Ave N,Seattle,LAKE UNION,47.65115,-122.35024,1911,2,0,20516,Retail Store,10155.0,1021796.625,1109483.125,False,Compliant,114,9.929009089766206,False,True,False,False,False,10258.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21133,NonResidential,Retail Store,The Fremont Building,3417 Fremont Ave N.,Seattle,LAKE UNION,47.65019,-122.35013,1906,3,0,27480,Retail Store,22218.0,1215156.25,1215156.25,False,Compliant,119,10.221250135776074,False,True,False,False,False,9160.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21138,NonResidential,Mixed Use Property,Saturn Building,3417 Evanston Ave. N.,Seattle,LAKE UNION,47.65061,-122.35159,1947,1,0,46958,Office,40313.0,1818867.875,1818867.875,False,Compliant,78,10.757030159556333,False,True,False,False,False,46958.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21140,NonResidential,Distribution Center,124N35,124 North 35th Street,Seattle,LAKE UNION,47.65214,-122.356,1984,1,0,26532,Distribution Center,26532.0,1934224.25,2261229.0,False,Compliant,41,10.186144520271382,False,True,False,False,False,26532.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21141,NonResidential,Small- and Mid-Sized Office,FREMONT FOUNDRY,154 N 35TH ST,Seattle,LAKE UNION,47.65186,-122.35531,1981,2,0,22388,Office,19600.0,576405.125,605182.6875,False,Compliant,44,10.016325045799498,False,True,False,False,False,11194.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21142,NonResidential,Other,155N35,155 North 35th Street,Seattle,LAKE UNION,47.65138,-122.35565,1969,1,0,30730,Other,30730.0,3050455.25,3269018.5,False,Compliant,56,10.333027196085467,False,True,False,False,False,30730.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21145,NonResidential,Small- and Mid-Sized Office,Fremont West Building,123 NW 36th St,Seattle,LAKE UNION,47.65297,-122.35839,1986,2,0,35600,Office,36839.0,2173143.75,2195095.5,False,Compliant,39,10.480129006333248,False,True,False,False,False,17800.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21150,NonResidential,Worship Facility,First Free Methodist Church,58 W Dravus,Seattle,MAGNOLIA / QUEEN ANNE,47.64905,-122.36055,1949,3,0,62000,Worship Facility,57200.0,1799664.125,2158433.5,False,Compliant,76,11.034905792929415,False,False,True,False,False,20666.666666666668,False,False,False,False,False,False,True,False,False,False,False,False,False
21172,NonResidential,Small- and Mid-Sized Office,101 Nickerson,101 Nickerson St,Seattle,MAGNOLIA / QUEEN ANNE,47.64805,-122.35534,1981,2,0,23600,Office,23600.0,776248.6875,839316.3125,False,Compliant,44,10.069044362997353,False,True,False,False,False,11800.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21177,NonResidential,Small- and Mid-Sized Office,4 Nick,4 Nickerson,Seattle,MAGNOLIA / QUEEN ANNE,47.64976,-122.35684,1986,3,0,40067,Office,40067.0,2303732.75,2303732.75,False,Compliant,39,10.598333289731654,False,True,False,False,False,13355.666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False
21178,NonResidential,Small- and Mid-Sized Office,6 Nick,6 Nickerson,Seattle,MAGNOLIA / QUEEN ANNE,47.64976,-122.35684,1989,3,6922,19497,Office,26419.0,1074989.0,1074989.0,False,Compliant,36,9.878067175189218,True,False,False,False,False,6499.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21179,NonResidential,Small- and Mid-Sized Office,2 Nick,2 Nickerson,Seattle,MAGNOLIA / QUEEN ANNE,47.64976,-122.35684,1979,3,0,25262,Office,25262.0,1469556.25,1508578.25,False,Compliant,46,10.137096153698101,False,True,False,False,False,8420.666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False
21180,NonResidential,Other,"Seventeen Meters, LLC",437 N 34th Street,Seattle,LAKE UNION,47.64975,-122.35289,1996,3,0,53103,Other,38723.0,4877959.0,4879644.0,False,Compliant,29,10.880007533959756,False,False,True,False,False,17701.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21181,NonResidential,Small- and Mid-Sized Office,Canal Place - 150 Building,150 Nickerson Street,Seattle,MAGNOLIA / QUEEN ANNE,47.64901,-122.35516,1980,3,0,34106,Office,32739.0,1619177.125,1785202.125,False,Compliant,45,10.437257920797217,False,True,False,False,False,11368.666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False
21182,NonResidential,Small- and Mid-Sized Office,Canal Place - 130 Building,130 Nickerson Street,Seattle,MAGNOLIA / QUEEN ANNE,47.64934,-122.35592,1980,3,0,34545,Office,34545.0,2313978.75,2313978.75,False,Compliant,45,10.45004704825323,False,True,False,False,False,11515.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21183,NonResidential,Small- and Mid-Sized Office,Canal Place Office Park,180 & 192 Nickerson St,Seattle,MAGNOLIA / QUEEN ANNE,47.64865,-122.35435,1980,3,0,70296,Office,70296.0,2782066.5,3018885.75,False,Compliant,45,11.160484402634983,False,False,True,False,False,23432.0,False,False,False,False,False,False,True,False,False,False,False,False,False
25660,NonResidential,Small- and Mid-Sized Office,Union Trust Annex,117 S. Main,Seattle,DOWNTOWN,47.59979,-122.33339,1902,4,0,27838,Office,27838.0,1217509.125,1265151.625,False,Compliant,123,10.234193194263003,False,True,False,False,False,6959.5,False,False,True,False,False,False,False,False,False,False,False,False,False
21192,NonResidential,Distribution Center,Alaska Marine Lines,5615 W Marginal Way SW,Seattle,DELRIDGE,47.55105,-122.34695,1971,2,0,28368,Distribution Center,35300.0,1856230.625,1931830.75,False,Compliant,54,10.253052278679716,False,True,False,False,False,14184.0,False,True,False,False,False,False,False,False,False,False,False,False,False
21208,NonResidential,Other,Stone Avenue Building,13100 Stone Avenue North,Seattle,NORTHWEST,47.72471,-122.3412,1964,2,0,92080,Other,92129.0,5155090.5,5368434.5,False,Compliant,61,11.430423903458427,False,False,True,False,False,46040.0,False,False,False,False,False,False,False,False,False,True,False,False,False
21212,NonResidential,Other,Granite Curling Club,1440 N 128th St,Seattle,NORTHWEST,47.72288,-122.34065,1961,1,0,20236,Other - Recreation,20236.0,1965182.25,2089365.125,False,Compliant,64,9.91526789107166,False,True,False,False,False,20236.0,False,False,False,False,False,False,False,False,False,True,False,False,False
21213,NonResidential,Small- and Mid-Sized Office,"Cochran, Inc",12500 Aurora Avenue North,Seattle,NORTHWEST,47.72004,-122.34418,1951,2,0,39815,Office,27118.0,2050600.75,2158188.5,False,Compliant,74,10.59202412053839,False,True,False,False,False,19907.5,False,False,False,False,False,False,False,False,False,True,False,False,False
21216,Nonresidential COS,Other,Mary's Place (PI Bank),1155 (1157) N 130th Ave,Seattle,NORTHWEST,47.72299,-122.34293,1970,4,0,25557,Residential Care Facility,25557.0,2280352.5,2280352.5,False,Compliant,55,10.148705658168648,False,True,False,False,False,6389.25,False,False,False,False,False,False,False,False,False,True,False,False,False
21218,Nonresidential COS,Other,HLF FFD VMG (A),12645 Ashworth Ave N,Seattle,NORTHWEST,47.72134,-122.34102,1958,2,0,26994,Other - Services,16243.0,3076813.25,3320817.0,False,Compliant,67,10.203406942652387,False,True,False,False,False,13497.0,False,False,False,False,False,False,False,False,False,True,False,False,False
21219,NonResidential,Warehouse,Comcast,12645 Stone Ave N,Seattle,NORTHWEST,47.72183,-122.34328,1972,1,0,48112,Non-Refrigerated Warehouse,48112.0,1485945.875,1463960.0,False,Compliant,53,10.781307689847692,False,True,False,False,False,48112.0,False,False,False,False,False,False,False,False,False,True,False,False,False
21221,NonResidential,Other,(ID#21221) KC Metro Transit North Facilities Maintenance,12525 STONE AVE N,Seattle,NORTHWEST,47.72065,-122.34318,2009,1,0,20909,Other - Public Services,19050.0,1208029.25,1296995.0,False,Compliant,16,9.94798279242268,False,True,False,False,False,20909.0,False,False,False,False,False,False,False,False,False,True,False,False,False
21226,NonResidential,Small- and Mid-Sized Office,Laurel Building,911 N 145th,Seattle,NORTHWEST,47.73387,-122.34722,2001,2,16518,26275,Office,26275.0,1772188.5,1871245.75,False,Compliant,24,10.176411254012363,False,True,False,False,False,13137.5,False,False,False,False,False,False,False,False,False,True,False,False,False
21233,NonResidential,Other,Fitness International North Seattle,13244 Aurora Avenue North,Seattle,NORTHWEST,47.72644,-122.34338,2007,2,0,45000,Other - Recreation,45000.0,5912066.0,6104259.5,False,Compliant,18,10.714439990727769,False,True,False,False,False,22500.0,False,False,False,False,False,False,False,False,False,True,False,False,False
21236,NonResidential,Retail Store,PETSMART 0375 (ID21236),13000 AURORA AVE N,Seattle,NORTHWEST,47.72337,-122.34373,1998,1,0,26115,Retail Store,26115.0,1689372.625,1760626.0,False,Compliant,27,10.170303432306524,False,True,False,False,False,26115.0,False,False,False,False,False,False,False,False,False,True,False,False,False
21239,NonResidential,Worship Facility,Seattle North,5701 8th Ave N,Seattle,NORTHEAST,47.6702,-122.32066,1949,1,0,26033,Worship Facility,30044.0,1149140.25,1343672.875,False,Compliant,76,10.167158655026405,False,True,False,False,False,26033.0,False,False,False,False,False,False,False,False,True,False,False,False,False
21243,NonResidential,K-12 School,"Seattle Country Day School Bldgs 1,2 & 4",2619 4th Ave North,Seattle,MAGNOLIA / QUEEN ANNE,47.64344,-122.3509,2007,4,0,48660,K-12 School,49468.0,1881516.125,2115259.0,False,Compliant,18,10.792633166886727,False,True,False,False,False,12165.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21244,NonResidential,Senior Care Community,Queen Anne Healthcare,2717 Dexter Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.6441,-122.34795,1970,2,0,46539,Senior Care Community,46539.0,5400049.5,5589312.5,False,Compliant,55,10.748067436856283,False,True,False,False,False,23269.5,False,False,False,False,False,False,True,False,False,False,False,False,False
